Artikelnummer|Hersteller-Artikelnummer|EAN|Hersteller|Bezeichnung|Kategorie 1|HEK|Lagerbestand|Image|Deep-Link
101436855|Ersatz-Befestigungschrauben-Se|4016138978728|sonstige|"Motherboard Ersatz-Befestigungschrauben-Sets"|hoh|3,52|752|http://admin.next.hoh.de/media/image/thumbnail//1013464_603775b888357be3f57755493608c633_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1013464
101436856| |4016138369298|Akasa|"Akasa PC-LÃ¼fter 4 cm"|hoh|4,12|663|http://admin.next.hoh.de/media/image/thumbnail//1013465_919fa2244ea02271ec2e727294979283_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1013465
101436890|600 000 6436|4026245064368|AEG POWER SOLUTIONS|"USV 700 VA AEG Power Solutions PROTECT A.700"|hoh|108,83|18|http://admin.next.hoh.de/media/image/thumbnail//1013470_c294bf382af23b086d5dc226cc3380f7_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1013470
101436952|53319.3|4049759023621|EFB ELEKTRONIK|"EFB Elektronik Kupplung SC/SC-Duplex APC Singlemode MetallgehÃ¤use"|hoh|3,08|11|http://admin.next.hoh.de/media/image/thumbnail//1013482_0dddbd9da9b0a9ece7983adbea09af16_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1013482
101436982| |4016032261988|sonstige|"HDMI Splitter-Kabel [1x HDMI-Stecker =&gt; 2x HDMI-Buchse] 0.20 m Schwarz"|hoh|13,35|221|http://admin.next.hoh.de/media/image/thumbnail//1013490_fa4cebb4bfad185ad0b9ea17e5c80665_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1013490
101436983|W368R|6932849402599|TENDA|"WLAN Router Tenda W368R 2.4 GHz 300 MBit/s"|hoh|17,89|2|http://admin.next.hoh.de/media/image/thumbnail//1013491_78419a7e99fe7a0e62ededbc902f0011_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1013491
101437002| |4016138767865|SPEAKA PROFESSIONAL|"HDMI Anschlusskabel [1x HDMI-Stecker 1x HDMI-Stecker] 3 m Schwarz SpeaKa Professional"|hoh|13,86|1584|http://admin.next.hoh.de/media/image/thumbnail//1013492_5076389afe097014b201a56b6d8829f4_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1013492
101437149|L-934MBDL|2050000351259|KINGBRIGHT|"LED bedrahtet Blau Rund 3 mm 65 mcd 60 Â° 20 mA 3.8 V Kingbright L-934MBDL"|hoh|1,08|871|http://admin.next.hoh.de/media/image/thumbnail//1013517_0b12feb3dde411c01c8a67a4a86549f0_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1013517
101437218|1455QALBU-10|0623980101941|HAMMOND ELECTRONICS|"Hammond Electronics Stranggepresstes GehÃ¤use - End Panel 1455QALBU-10 Aluminium Blau"|hoh|20,59|10|http://admin.next.hoh.de/media/image/thumbnail//1013530_d79e9b4ca8ba5e2fca1b09b402d988e9_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1013530
101440411|HMC1052L|2050000600333|Honeywell|"Magnetoresistiver Sensor HMC-Serie Honeywell HMC1052L 1.8 - 20 V MSOP 10"|hoh|17,40|4|http://admin.next.hoh.de/media/image/thumbnail//1014103_5bb684a0645bd6e93e604d1d52666556_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014103
101440797|10230|4008153102301|sonstige|"RÃ¼ckleuchte Multipoint II Links 12 V"|hoh|17,63|9|http://admin.next.hoh.de/media/image/thumbnail//1014151_65dd1886d17c5a1144e71c27179cc017_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014151
101440944|BD-0503 GREEN|2050000231742|sonstige|"LED-Signalleuchte GrÃ¼n 9 V/DC, 15 V/DC BD-0503"|hoh|2,01|752|http://admin.next.hoh.de/media/image/thumbnail//1014170_481737ed3c4aae67a1a417a372f94ee0_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014170
101440986| |4016138767827|sonstige|"DVI Adapter [1x DVI-Buchse 24+5pol. 1x DVI-Buchse 24+5pol.] 0 m Schwarz"|hoh|3,78|63|http://admin.next.hoh.de/media/image/thumbnail//1014180_f7ac3c8e000843ac81a184d2d479ce75_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014180
101440994|20000840|2050001496713|RECOM LIGHTING|"LED-Konstantstromquelle 20 W 350 mA 56 V/DC dimmbar Recom Lighting RACT20-350"|hoh|31,37|19|http://admin.next.hoh.de/media/image/thumbnail//1014182_e8d249c4fa8b2843d95d447d43ac0787_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014182
101441123| |4016138111811|SENO|"SENO SENO-Symbole fÃ¼r gedruckte Schaltungen Schrift-HÃ¶he 5.2 mm BogengrÃ¶Ãe 90 x 250 mm Schwarz"|hoh|2,14|20|http://admin.next.hoh.de/media/image/thumbnail//1014196_2d62671c3f08db79403f44f9e10983bf_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014196
101441263|10040601|4013902813780|SPELSBERG|"Installations-GehÃ¤use ABS Licht-Grau (RAL 7035) 162 x 82 x 55 Spelsberg TG ABS 1608-6-o 1 St."|hoh|17,66|28|http://admin.next.hoh.de/media/image/thumbnail//1014212_80397de2c7204ed4eeaa0b20f608123e_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014212
101441374| |4005127993507|AIV|"Lautsprecherkabel Extra Quality, abgepackt 2 x 4 mmÂ² 10 m AIV"|hoh|19,57|62|http://admin.next.hoh.de/media/image/thumbnail//1014226_248fbf46a088df2cbc4f7fd183ef2d6b_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014226
101441856| |2050000167041|sonstige|"Distanzrolle ohne Gewinde Polystyrol"|hoh|0,13|2881||http://www.hoh.de/detail/index/sArticle/1014304
101441904|200-0002|2050001138101|SOMMER CABLE|"Mikrofonkabel ""STAGE 22 HIGHFLEX"" 2 x 0.22 mmÂ² Blau Meterware Sommer Cable"|hoh|1,03|114|http://admin.next.hoh.de/media/image/thumbnail//1014311_6122c3bbde1b910ea16a732b31542cc4_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014311
101442011|50050526|4021553778167|BARTHELME|"LED-Streifen flexibel, selbstklebend 24 V/DC 500 mm WeiÃ 3300 K Barthelme 50050526"|hoh|42,82|4|http://admin.next.hoh.de/media/image/thumbnail//1014322_8271f30c3b3890222405fb630dbb2f8b_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014322
101442067|HLMP-1790|2050000589119|AVAGO TECHNOLOGIES|"LED bedrahtet GrÃ¼n Rund 3 mm 2.3 mcd 50 Â° 2 mA 1.9 V Avago Technologies HLMP-1790"|hoh|0,23|462|http://admin.next.hoh.de/media/image/thumbnail//1014339_f4a2a33c72bfef4f369f4805004f7df7_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014339
101442168|IFK3004-ANKG/I/2M|2050001143938|IFM ELECTRONIC|"Induktiver NÃ¤herungssensor ifm Electronic IF7107 BaugrÃ¶Ãe M12 x 1 Schaltabstand 4 mm Einbau nicht bÃ¼"|hoh|23,40|4|http://admin.next.hoh.de/media/image/thumbnail//1014358_5646ea924c6e372df0737f72bfdf3981_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014358
101442289|480205009|2050001708403|KABELTRONIK|"Mik-C-PVC Mikrofonkabel 2 x 0.50 mmÂ² Schwarz Meterware Kabeltronik"|hoh|1,81|192|http://admin.next.hoh.de/media/image/thumbnail//1014381_9dd1c90065cfdd238bb10d0cd4e48bed_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014381
101442381|ICK SMD B 7|2050000072437|FISCHER ELEKTRONIK|"SMD-KÃ¼hlkÃ¶rper Fischer Elektronik ICK SMD B 7 (L x B x H) 7 x 19 x 4.8 mm R(th) 47 K/W"|hoh|0,61|139||http://www.hoh.de/detail/index/sArticle/1014397
101442457|1590CFLBK|             |HAMMOND ELECTRONICS|"Universal-GehÃ¤use Aluminium Schwarz 120 x 94 x 57 Hammond Electronics 1590CFLBK 1 St."|hoh|15,30|6|http://admin.next.hoh.de/media/image/thumbnail//1014412_77dc66b9efe2813978cfa52699046e2c_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014412
101450216|67828200|4019524000829|PROCAR|"ProCar VerlÃ¤ngerungskabel ZigarettenanzÃ¼nderkupplung an Wendelleitung mit Sicherheits-Universalsteck"|hoh|12,60|125|http://admin.next.hoh.de/media/image/thumbnail//1015761_1c6389269e0ce687923217c705767e56_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1015761
101450482|82861003.MT 2|4016138745337|BOPLA|"Bopla Dekordichtung fÃ¼r BS-Serie BS 600-DI-1003 Signal-Gelb Passend fÃ¼r BS-HandgehÃ¤use"|hoh|8,31|18||http://www.hoh.de/detail/index/sArticle/1015812
101450525|8784008|6418074002167|FIBOX|"Installations-GehÃ¤use ABS Licht-Grau (RAL 7035) 170 x 80 x 85 Fibox ABS D 85 T 1 St."|hoh|17,72|20||http://www.hoh.de/detail/index/sArticle/1015821
101450529|0322 05-1|2050000773662|LUMBERG|"DIN-Rundsteckverbinder Buchse, gerade Polzahl: 5 Silber Lumberg 0322 05-1 1 St."|hoh|10,22|30|http://admin.next.hoh.de/media/image/thumbnail//1015822_78d492d1fbbb202b831cb83d56474036_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1015822
101450667|9009056|2050001243621|LEDXON|"LED-Streifen flexibel, selbstklebend 24 V/DC 5000 mm Blau 470 nm ledxon 9009056"|hoh|178,76|5|http://admin.next.hoh.de/media/image/thumbnail//1015854_27fb473a573b92e637606083a051b76a_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1015854
101450765|100240|4016138859768|GERMAN REPRAP|"Filament German RepRap 100240 Laybrick 3 mm Grau 250 g"|hoh|13,40|6|http://admin.next.hoh.de/media/image/thumbnail//1008193_bba1b1aa998b7e620a3f0ed6e053ab05_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1008193
101450931|6655-99600003|2050000888649|Honeywell|"Temperatursensor Serie 6655 Honeywell 6655-99600003 -20 - 110 Â°C GehÃ¤useart Befestigungsklammern"|hoh|1,71|27|http://admin.next.hoh.de/media/image/thumbnail//1015910_7e71c54e17f67bd021bfa55d236a4f70_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1015910
101450994| |4016138358728|sonstige|"Kabelgebundene-Einparkhilfe Heck akustisch"|hoh|46,21|145|http://admin.next.hoh.de/media/image/thumbnail//1015923_03e14ec2515d61605cbb4b6d0e780223_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1015923
101451012|WSV 30|2050000775451|LUMBERG|"DIN-Rundsteckverbinder Stecker, gewinkelt Polzahl: 3 Silber Lumberg WSV 30 1 St."|hoh|6,52|13|http://admin.next.hoh.de/media/image/thumbnail//1015926_e532ede3049aecb36326dc5592c2068f_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1015926
101451055|L-7113SEC-H|2050000394096|KINGBRIGHT|"LED bedrahtet Rot Rund 5 mm 10000 mcd 20 Â° 20 mA 2 V Kingbright L-7113SEC-H"|hoh|0,92|1409|http://admin.next.hoh.de/media/image/thumbnail//1015932_0998627f01857321190b71c916565439_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1015932
101443521|61001715|4021553012780|CREE|"HighPower-LED Kalt-WeiÃ 5 W 139 lm 125 Â° 3 V 350 mA CREE 61001715"|hoh|16,42|115|http://admin.next.hoh.de/media/image/thumbnail//1014595_9bb45e422986349f55d3a7b237e7c2b3_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014595
101443595| |4049521005862|sonstige|"Einbau-Griffschale Paar"|hoh|3,77|96|http://admin.next.hoh.de/media/image/thumbnail//1014605_608fa267b2286e1c6c6dbf4962db9b3c_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014605
101443698|ARX-APC220|8717371231545|AREXX|"Arexx Wireless Kit ARX-APC220"|hoh|46,68|8|http://admin.next.hoh.de/media/image/thumbnail//1014625_afd2c5d2ed5ad28ab71a34ab50f27719_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014625
101443925|2170127|2050000195815|Lappkabel|"UNITRONICÂ® Netzwerkkabel 4 x 2 x 0.13 mmÂ² Grau Meterware LappKabel"|hoh|1,61|546|http://admin.next.hoh.de/media/image/thumbnail//1014667_95dea4059938caf1c5677c19871a9f1b_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014667
101444027|LDC20424|2050001356741|SIGNAL CONSTRUCT|"LED-Signalleuchte Blau 24 V/DC, 24 V/AC 20 mA Signal Construct LDC20424"|hoh|6,02|36|http://admin.next.hoh.de/media/image/thumbnail//1014686_7f0157b4ee2511b68b73b2203af10080_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014686
101444121|SS495A|2050000600531|Honeywell|"Linearer Positionssensor Honeywell SS495A 4.5 - 10.5 V/DC SIP"|hoh|1,80|671|http://admin.next.hoh.de/media/image/thumbnail//1014707_af3f694f9e8340e6bdad9a1090f7c7b9_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014707
101444277| |4016631000407|SINUSLIVE|"Sinus Live Ring-Kabelschuhe 6 mmÂ²"|hoh|3,36|138|http://admin.next.hoh.de/media/image/thumbnail//1014734_d010241eb39a23ff42de59d86a05df6a_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014734
101444457|00312107|4001985511273|inakustik|"Toslink Digital-Audio Anschlusskabel [1x Toslink-Stecker (ODT) - 1x Toslink-Stecker (ODT)] 0.75 m Sc"|hoh|12,60|3|http://admin.next.hoh.de/media/image/thumbnail//1014762_e3585bbcec695442f3d07570b4d8064b_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014762
101454585|70112438|2050001160478|BARTHELME|"LED-Lampe S4s Amber 24 V/DC, 24 V/AC 0.3 lm Barthelme 70112438"|hoh|2,98|53||http://www.hoh.de/detail/index/sArticle/1016539
101454775|NC5MDL1|2050000244919|NEUTRIK|"XLR-Steckverbinder Flanschstecker, Kontakte gerade Polzahl: 5 Silber Neutrik NC5MDL1 1 St."|hoh|10,54|48|http://admin.next.hoh.de/media/image/thumbnail//1016572_6092412a16a1e257b1e46a669bedef12_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1016572
101454935|70113356|2050001165008|BARTHELME|"LED-Lampe E10 Amber 12 V/DC, 12 V/AC 3 lm Barthelme 70113356"|hoh|2,76|8||http://www.hoh.de/detail/index/sArticle/1016597
101455219|K8452.30|4049759015824|Draka|"RJ45 Netzwerk Anschlusskabel CAT 5e F/UTP [1x RJ45-Stecker - 1x RJ45-Stecker] 30 m Grau Flammwidrig "|hoh|19,83|8|http://admin.next.hoh.de/media/image/thumbnail//1016651_d9e6208d02030f7d237c82dcfab587ed_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1016651
101455406|50054434|4021553021157|BARTHELME|"LED-Streifen flexibel, selbstklebend 24 V/DC 540 mm WeiÃ 4000 K Barthelme 50054434"|hoh|41,41|12|http://admin.next.hoh.de/media/image/thumbnail//1016684_8ba8a974a674da89aaf24c21065d1af0_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1016684
101440695|MCS19|2050001210920|KSS|"KSS Leiterplattenhalter MCS MCS19 19 mm Polyamid"|hoh|0,11|194|http://admin.next.hoh.de/media/image/thumbnail//1014138_76e317c3c0cb2bc30b4f5d52e466d280_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014138
101441053| |4016138330120|C-CONTROL|"C-Control Leistungstreiber-Modul fÃ¼r IÂ²C-Bus Porterweiterungs-Modul"|hoh|11,34|29|http://admin.next.hoh.de/media/image/thumbnail//1014189_fbfba184e4deac1404f58e7da2cfb924_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014189
101441088|SOFTTHERM 86/600|2050000756849|KERAFOL|"Hochleistungs-WÃ¤rmeleitfolie SoftthermÂ® - 86/600 Kerafol 86/600 (L x B) 200 mm x 120 mm StÃ¤rke 1 mm "|hoh|32,17|14|http://admin.next.hoh.de/media/image/thumbnail//1014192_f4ecd0a8891d328690a299c1a02ce932_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014192
101441373|2449.000|2050001422101|Rittal|"Rittal Scharnier 180 Â° fÃ¼r AE-GehÃ¤use 2449.000 Zink-Druckguss Passend fÃ¼r AE-GehÃ¤use StandardtÃ¼r"|hoh|14,53|1||http://www.hoh.de/detail/index/sArticle/1014225
101441501|1455P2201BU|0623980102160|HAMMOND ELECTRONICS|"Universal-GehÃ¤use Aluminium Blau 220 x 125 x 30.5 Hammond Electronics 1455P2201BU 1 St."|hoh|24,27|2|http://admin.next.hoh.de/media/image/thumbnail//1014244_d572de6fc114229b5b98624b16eae6a3_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014244
10130254|43667|0023942436676|Verbatim|"DVD+R DL Rohling 8.5 GB Verbatim 43667 25 St. Spindel Bedruckbar"|hoh|21,37|55|http://admin.next.hoh.de/media/image/thumbnail//75011_e5e0c72487125b3b9816ea4ee643ba08_720x600.jpg|http://www.hoh.de/detail/index/sArticle/75011
10130428|2969B001AA|4960999617008|Canon|"Canon Tinte PG-512 (2969B001) schwarz bis zu 401 Seiten"|hoh|13,35|3|http://admin.next.hoh.de/media/image/thumbnail//75431_d56e40d1c20fbdbd21df7f5823249446_720x600.jpg|http://www.hoh.de/detail/index/sArticle/75431
10130875|LC-980BK|4977766659567|Brother|"Brother Tinte schwarz (LC980BK) fÃ¼r ca. 300 Seiten"|hoh|10,71|98|http://admin.next.hoh.de/media/image/thumbnail//76121_3d8e39c5486e87c1e68185c2e234f38b_720x600.jpg|http://www.hoh.de/detail/index/sArticle/76121
10131037|KVR800D2N6/2G|0740617128505|Kingston|"Kingston 2048MB PC2-6400U DDR2-800 CL6 Value Ram"|hoh|23,60|1|http://admin.next.hoh.de/media/image/thumbnail//76451_ebc078fe941c9da57cbebed42f94f6fc_720x600.jpg|http://www.hoh.de/detail/index/sArticle/76451
10131186|C4902AE|0884420689744|HP|"HP 940 - Schwarz - Original"|hoh|23,33|58|http://admin.next.hoh.de/media/image/thumbnail//1003146_3bfd870eb6627db1e26acf6ad68fa283_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1003146
10131188|C4907AE|0884420689768|HP IPG|"HP Tinte Nr 940XL Blister (C4907AE) cyan 1.400 Seiten"|hoh|15,53|32|http://admin.next.hoh.de/media/image/thumbnail//76961_f916f029f478c56da272ad4b2e153f0e_720x600.jpg|http://www.hoh.de/detail/index/sArticle/76961
10131242|SCSK-1100|4571225043661|Scythe|"Scythe Shuriken Rev.B 100mm 650-2200rpm"|hoh|19,29|2|http://admin.next.hoh.de/media/image/thumbnail//77101_ff9f48a19e657af203818a9e0f198e31_720x600.jpg|http://www.hoh.de/detail/index/sArticle/77101
10131390|82315|4043619823154|Delock|"DeLOCK Stromkabel f. PCIe Karten 6Pin 15cm"|hoh|2,44|2|http://admin.next.hoh.de/media/image/thumbnail//77371_f9271961abb502398c8b245f325899f5_720x600.jpg|http://www.hoh.de/detail/index/sArticle/77371
10131472|RZ032|4260048814526|Revoltec|"Revoltec Thermal Grease WÃ¤rmeleitpaste, 0,5g"|hoh|1,60|7|http://admin.next.hoh.de/media/image/thumbnail//77571_44701e08c7c6ad420f9cc05667aff051_720x600.jpg|http://www.hoh.de/detail/index/sArticle/77571
10132194|76422B|4038816221865|Diverse|"Patchkabel RJ45 CAT6 S-STP blau 0,25m  "|hoh|3,28|1|http://admin.next.hoh.de/media/image/thumbnail//2d53f0712a4a6234ad0aca6635c229c4_720x600.jpg|http://www.hoh.de/detail/index/sArticle/995879
10132222|MC588D/A|0885909325740|Apple|"Apple Mac OS X Server 10.6 Snow Leopard dt. (MAC)"|hoh|80,67|1|http://admin.next.hoh.de/media/image/thumbnail//cbe2f54e3614fd072704f4628c34cc8f_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1035373
10132228|VS2GB1333D3|0843591005098|Corsair|"Corsair 2GB PC3-10667U DDR3-1333 CL9 Value Select"|hoh|17,34|2|http://admin.next.hoh.de/media/image/thumbnail//79391_aaf78c9ff2ad73f038b6ba54d81447d9_720x600.jpg|http://www.hoh.de/detail/index/sArticle/79391
10132251|90-YAA0F0-0UAN00Z|4719543043141|Asus IT|"Asus Xonar DS Soundkarte PCIe"|hoh|37,73|1|http://admin.next.hoh.de/media/image/thumbnail//79481_e10ebdefafc1abf553d09bc4e77829da_720x600.jpg|http://www.hoh.de/detail/index/sArticle/79481
10133488|61719|4043619617197|Delock|"DeLOCK Konverter SATA -> IDE (61719)"|hoh|12,52|4|http://admin.next.hoh.de/media/image/thumbnail//82981_91de49cf7c908ecda5db067efd1522b3_720x600.jpg|http://www.hoh.de/detail/index/sArticle/82981
10133718|4044951010042|4044951010042|Sharkoon|"Sharkoon Laser-Maus FireGlider schwarz USB"|hoh|20,32|1|http://admin.next.hoh.de/media/image/thumbnail//83531_e235f381afaeffe3f4c8eb5776fb6264_720x600.jpg|http://www.hoh.de/detail/index/sArticle/83531
10134635|8027454|8712285311420|Vogel`s|"Beamer-Deckenhalterung Neigbar Boden-/Deckenabstand (max.): 76 mm VogelÂ´s EPC 6545 Silber/Anthrazit"|hoh|66,39|6|http://admin.next.hoh.de/media/image/thumbnail//1013054_420f6e08317bd5bd968040c135987077_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1013054
10134993|CLT-Y4072S/ELS|8808993650057|Samsung Print|"Toner Original Samsung CLT-Y4072S Gelb Seitenreichweite max. 1000 Seiten"|hoh|37,70|15|http://admin.next.hoh.de/media/image/thumbnail//1013066_e12f2e8b0581325eb94b5c19af612e05_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1013066
10135834|BR1500GI|0731304268741|APC|"APC Back-UPS RS Pro 1500VA USB (BR1500GI)"|hoh|258,37|6|http://admin.next.hoh.de/media/image/thumbnail//629171_b90f429cb93f7882e91b100060461f53_720x600.jpg|http://www.hoh.de/detail/index/sArticle/629171
10136224|L2722A#B19|0884962645680|HP IPG|"HP ScanJet 1000 Dokumentenscanner Mobil (100 ScanvorgÃ¤nge/Tag, USB)"|hoh|189,74|1|http://admin.next.hoh.de/media/image/thumbnail//589811_56b27d709ac48354e36d95469cecfe08_720x600.png|http://www.hoh.de/detail/index/sArticle/589811
10136360|VM30001W2Z|4713157528667|Thermaltake|"Midi-Tower PC-GehÃ¤use Thermaltake VM30001W2Z"|hoh|38,48|1|http://admin.next.hoh.de/media/image/thumbnail//3671_4d61e0aac729c4740e97e3499263c6a5_720x600.jpg|http://www.hoh.de/detail/index/sArticle/3671
10137522|EN56472|4710700956472|Aerocool|"Aerocool XPredator Evil Black Edition Sichtfenster"|hoh|92,31|1|http://admin.next.hoh.de/media/image/thumbnail//6921_4cd1616b46bd01f0c2a297bed008e030_720x600.jpg|http://www.hoh.de/detail/index/sArticle/6921
10138211|F3-12800CL9D-4GBXL|4711148596718|G.Skill|"G.Skill 4GB KIT RipJaws-X PC3-12800U DDR3-1600 CL9"|hoh|33,47|3|http://admin.next.hoh.de/media/image/thumbnail//946891_0dabf8624a3055cd529b47df1d6209aa_720x600.jpg|http://www.hoh.de/detail/index/sArticle/946891
10138700|SDSDB-016G-B35|0619659055646|Sandisk|"SanDisk SDHC Card 16GB Class 2"|hoh|16,72|68|http://admin.next.hoh.de/media/image/thumbnail//460821_a97990128a6a6d2693a81da4585a5483_720x600.jpg|http://www.hoh.de/detail/index/sArticle/460821
10138969|4044951011407|4044951011407|Sharkoon|"Sharkoon T9 Value grÃ¼n ATX"|hoh|47,39|2|http://admin.next.hoh.de/media/image/thumbnail//11161_8b069b73a47bbfd70fe3423ceb6b5853_720x600.jpg|http://www.hoh.de/detail/index/sArticle/11161
10140570|SCKZT-1000|4571225048352|Scythe|"Scythe CPU-KÃ¼hler Kozuti Intel / AMD PWM SCKZT-1000"|hoh|26,13|1|http://admin.next.hoh.de/media/image/thumbnail//556101_4cb4fa4d44d6e5d00c97070160fbaa52_720x600.jpg|http://www.hoh.de/detail/index/sArticle/556101
100144328|LS29E790CS/EN|8806086678940|Samsung|"Samsung Monitor S29E790C 73 cm (29"") Curved FullHD"|hoh|572,13|3|http://admin.next.hoh.de/media/image/thumbnail//de_LS29E790CNS-EN_001_Front_black_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1035861
101455132|52190214|2050001294265|BARTHELME|"LED-Lampe BA15d Blau 24 V/DC, 24 V/AC 10 lm Barthelme 52190214"|hoh|19,08|53|http://admin.next.hoh.de/media/image/thumbnail//1016633_951d499093c9e2c9e08f088612183a37_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1016633
101455907|HSMA-A401-U45M1|2050000590818|AVAGO TECHNOLOGIES|"SMD-LED PLCC4 Amber 400 mcd 120 Â° 50 mA 2.2 V Avago Technologies HSMA-A401-U45M1"|hoh|0,26|3416|http://admin.next.hoh.de/media/image/thumbnail//1016768_5dacc7747c5be99471838ed33e421ffe_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1016768
101455982| |4010884502350|sonstige|"DVD World War Z FSK 16"|hoh|7,50|1|http://admin.next.hoh.de/media/image/thumbnail//1016780_c315d8b7b21e59c3b18a67a2e6534c44_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1016780
